FlowID,releaseTime,finalTime,waitTime,numReroutes,startNodeID,endNodeID,slowdown
2623,0,2,0,0,13,0,2
2625,0,2,0,0,4,0,2
2630,0,2,0,0,22,0,2
2632,0,2,0,0,0,13,2
2634,0,2,0,0,14,0,2
2636,0,2,0,0,6,0,2
2640,0,2,0,0,6,0,2
2642,0,2,0,0,7,0,2
2645,0,2,0,0,15,0,2
2647,0,2,0,0,16,0,2
2650,0,2,0,0,15,0,2
2653,0,2,0,0,8,0,2
2655,0,2,0,0,18,0,2
2660,0,2,0,0,14,0,2
2663,0,2,0,0,12,0,2
2665,0,2,0,0,8,0,2
2668,0,2,0,0,12,0,2
2670,0,2,0,0,1,0,2
2675,0,2,0,0,15,0,2
2677,0,2,0,0,7,0,2
2679,0,2,0,0,3,0,2
2683,0,2,0,0,4,0,2
2688,0,2,0,0,6,0,2
2690,0,2,0,0,7,0,2
2692,0,2,0,0,8,0,2
2694,0,2,0,0,12,0,2
2698,0,2,0,0,7,0,2
2700,0,2,0,0,4,0,2
2702,0,2,0,0,8,0,2
2706,0,1,0,0,20,0,1
2708,0,2,0,0,4,0,2
2711,0,2,0,0,14,0,2
2713,0,2,0,0,1,0,2
2716,0,1,0,0,20,0,1
2718,0,2,0,0,1,0,2
2721,0,2,0,0,17,0,2
2725,0,2,0,0,13,0,2
2728,0,2,0,0,3,0,2
2730,0,2,0,0,1,0,2
2733,0,1,0,0,10,0,1
2737,0,2,0,0,18,0,2
2742,0,2,0,0,21,0,2
2744,0,2,0,0,7,0,2
2747,0,2,0,0,12,0,2
2749,0,2,0,0,8,0,2
2751,0,2,0,0,16,0,2
2753,0,2,0,0,17,0,2
2755,0,2,0,0,13,0,2
2757,0,2,0,0,8,0,2
2759,0,2,0,0,6,0,2
2761,0,2,0,0,7,0,2
2764,0,1,0,0,20,0,1
2767,0,2,0,0,15,0,2
2769,0,2,0,0,17,0,2
2771,0,2,0,0,18,0,2
2774,0,2,0,0,7,0,2
2777,0,2,0,0,18,0,2
2779,0,2,0,0,4,0,2
2783,0,2,0,0,23,0,2
2785,0,2,0,0,7,0,2
2787,0,2,0,0,18,0,2
2789,0,2,0,0,1,0,2
2792,0,2,0,0,17,0,2
2795,0,2,0,0,16,0,2
2797,0,2,0,0,7,0,2
2799,0,2,0,0,13,0,2
2801,0,2,0,0,22,0,2
2803,0,2,0,0,8,0,2
2805,0,2,0,0,21,0,2
2808,0,2,0,0,8,0,2
2811,0,2,0,0,23,0,2
2813,0,2,0,0,7,0,2
2816,0,2,0,0,12,0,2
2821,0,2,0,0,23,0,2
2826,0,2,0,0,18,0,2
2829,0,2,0,0,21,0,2
2832,0,2,0,0,21,0,2
2835,0,2,0,0,17,0,2
2837,0,2,0,0,3,0,2
2839,0,2,0,0,4,0,2
2843,0,2,0,0,14,0,2
2850,0,2,0,0,16,0,2
2852,0,2,0,0,22,0,2
2855,0,2,0,0,16,0,2
2857,0,2,0,0,13,0,2
2859,0,2,0,0,3,0,2
2861,0,2,0,0,23,0,2
2864,0,2,0,0,8,0,2
2866,0,2,0,0,12,0,2
2869,0,2,0,0,18,0,2
2871,0,2,0,0,18,0,2
2873,0,2,0,0,21,0,2
2875,0,2,0,0,1,0,2
2879,0,2,0,0,23,0,2
2881,0,2,0,0,12,0,2
2883,0,2,0,0,22,0,2
2885,0,2,0,0,14,0,2
2888,0,2,0,0,7,0,2
2890,0,2,0,0,0,18,2
2892,0,2,0,0,15,0,2
2894,0,2,0,0,0,23,2
2896,0,2,0,0,12,0,2
2899,0,2,0,0,23,0,2
2901,0,2,0,0,6,0,2
2903,0,2,0,0,3,0,2
2906,0,2,0,0,1,0,2
2908,0,2,0,0,13,0,2
2910,0,2,0,0,16,0,2
2913,0,2,0,0,7,0,2
2918,0,1,0,0,10,0,1
2920,0,2,0,0,8,0,2
2922,0,2,0,0,3,0,2
2924,0,2,0,0,21,0,2
2927,0,2,0,0,13,0,2
2932,0,2,0,0,16,0,2
2934,0,2,0,0,1,0,2
2936,0,2,0,0,8,0,2
2939,0,2,0,0,15,0,2
2943,0,2,0,0,12,0,2
2946,0,2,0,0,14,0,2
2948,0,2,0,0,16,0,2
2953,0,2,0,0,18,0,2
2955,0,2,0,0,1,0,2
2957,0,2,0,0,21,0,2
2963,0,2,0,0,22,0,2
2966,0,2,0,0,21,0,2
2968,0,2,0,0,6,0,2
2970,0,2,0,0,12,0,2
2972,0,2,0,0,14,0,2
2974,0,2,0,0,12,0,2
2976,0,2,0,0,0,6,2
2978,0,2,0,0,6,0,2
2980,0,2,0,0,21,0,2
2983,0,2,0,0,1,0,2
2990,0,2,0,0,22,0,2
2994,0,2,0,0,18,0,2
2996,0,2,0,0,15,0,2
3000,0,2,0,0,23,0,2
3002,0,2,0,0,23,0,2
3004,0,2,0,0,14,0,2
3008,0,2,0,0,12,0,2
3011,0,1,0,0,10,0,1
3016,0,2,0,0,18,0,2
3018,0,2,0,0,1,0,2
3021,0,2,0,0,3,0,2
3023,0,2,0,0,13,0,2
3025,0,2,0,0,14,0,2
3028,0,2,0,0,15,0,2
3030,0,2,0,0,23,0,2
3032,0,2,0,0,18,0,2
3034,0,2,0,0,14,0,2
3036,0,2,0,0,8,0,2
3040,0,2,0,0,17,0,2
3042,0,2,0,0,0,6,2
3044,0,2,0,0,6,0,2
3046,0,2,0,0,14,0,2
3048,0,2,0,0,6,0,2
3054,0,2,0,0,7,0,2
3057,0,2,0,0,18,0,2
3062,0,2,0,0,18,0,2
3065,0,1,0,0,9,0,1
3067,0,2,0,0,21,0,2
3071,0,2,0,0,17,0,2
3073,0,2,0,0,4,0,2
3076,0,2,0,0,22,0,2
3078,0,2,0,0,21,0,2
3080,0,2,0,0,21,0,2
3082,0,2,0,0,6,0,2
3084,0,2,0,0,6,0,2
3086,0,2,0,0,0,17,2
3088,0,2,0,0,17,0,2
3090,0,2,0,0,18,0,2
3092,0,2,0,0,23,0,2
3094,0,2,0,0,12,0,2
3097,0,2,0,0,17,0,2
3100,0,1,0,0,9,0,1
3103,0,1,0,0,10,0,1
3105,0,2,0,0,13,0,2
3107,0,2,0,0,14,0,2
3109,0,2,0,0,0,4,2
3111,0,2,0,0,1,0,2
3113,0,2,0,0,15,0,2
3115,0,2,0,0,8,0,2
3118,0,2,0,0,22,0,2
3120,0,2,0,0,18,0,2
3122,0,2,0,0,7,0,2
3124,0,2,0,0,21,0,2
3126,0,2,0,0,21,0,2
3128,0,2,0,0,22,0,2
3131,0,2,0,0,6,0,2
3133,0,2,0,0,1,0,2
3135,0,2,0,0,23,0,2
3137,0,2,0,0,8,0,2
3139,0,2,0,0,7,0,2
3142,0,2,0,0,1,0,2
3147,0,2,0,0,17,0,2
3149,0,2,0,0,14,0,2
3151,0,2,0,0,4,0,2
3153,0,2,0,0,12,0,2
3155,0,2,0,0,6,0,2
3163,0,2,0,0,3,0,2
3165,0,2,0,0,16,0,2
3167,0,2,0,0,23,0,2
3169,0,2,0,0,1,0,2
3171,0,2,0,0,3,0,2
3175,0,2,0,0,22,0,2
3177,0,2,0,0,6,0,2
3179,0,2,0,0,15,0,2
3181,0,2,0,0,23,0,2
3183,0,2,0,0,4,0,2
3185,0,2,0,0,8,0,2
3188,0,2,0,0,8,0,2
3190,0,2,0,0,14,0,2
3192,0,2,0,0,21,0,2
3195,0,2,0,0,4,0,2
3201,0,1,0,0,10,0,1
3206,0,2,0,0,8,0,2
3208,0,2,0,0,12,0,2
3210,0,2,0,0,0,17,2
3214,0,2,0,0,4,0,2
3220,0,2,0,0,23,0,2
3225,0,2,0,0,4,0,2
3227,0,2,0,0,4,0,2
3231,0,2,0,0,6,0,2
3236,0,2,0,0,7,0,2
3244,0,2,0,0,17,0,2
3249,0,2,0,0,15,0,2
3251,0,2,0,0,0,13,2
3253,0,2,0,0,3,0,2
3256,0,2,0,0,21,0,2
3258,0,2,0,0,13,0,2
3261,0,2,0,0,15,0,2
3265,0,2,0,0,21,0,2
3267,0,2,0,0,4,0,2
3269,0,2,0,0,22,0,2
3271,0,2,0,0,16,0,2
3273,0,2,0,0,4,0,2
3275,0,2,0,0,23,0,2
3277,0,2,0,0,23,0,2
3281,0,2,0,0,17,0,2
3283,0,2,0,0,17,0,2
3285,0,2,0,0,13,0,2
3289,0,2,0,0,4,0,2
3292,0,2,0,0,3,0,2
3294,0,2,0,0,15,0,2
3297,0,2,0,0,1,0,2
3300,0,1,0,0,10,0,1
3302,0,2,0,0,6,0,2
3304,0,2,0,0,22,0,2
3308,0,2,0,0,21,0,2
3310,0,2,0,0,12,0,2
3312,0,2,0,0,22,0,2
3315,0,2,0,0,22,0,2
3319,0,2,0,0,3,0,2
3321,0,2,0,0,16,0,2
3323,0,2,0,0,1,0,2
3325,0,2,0,0,18,0,2
3328,0,2,0,0,13,0,2
3333,0,2,0,0,18,0,2
3337,0,2,0,0,1,0,2
3342,0,2,0,0,23,0,2
3345,0,2,0,0,16,0,2
3348,0,2,0,0,23,0,2
3350,0,2,0,0,12,0,2
3353,0,2,0,0,17,0,2
3355,0,2,0,0,4,0,2
3360,0,2,0,0,18,0,2
3364,0,2,0,0,17,0,2
3366,0,2,0,0,23,0,2
3368,0,2,0,0,4,0,2
3370,0,2,0,0,8,0,2
3372,0,2,0,0,15,0,2
3375,0,1,0,0,19,0,1
3378,0,2,0,0,6,0,2
3380,0,2,0,0,7,0,2
3382,0,2,0,0,6,0,2
3384,0,2,0,0,7,0,2
3386,0,2,0,0,6,0,2
3389,0,2,0,0,15,0,2
3392,0,2,0,0,8,0,2
3395,0,1,0,0,20,0,1
3397,0,2,0,0,1,0,2
3399,0,2,0,0,14,0,2
3401,0,2,0,0,1,0,2
3403,0,2,0,0,8,0,2
3406,0,2,0,0,16,0,2
3409,0,2,0,0,22,0,2
3412,0,2,0,0,7,0,2
3414,0,2,0,0,6,0,2
3416,0,2,0,0,22,0,2
3418,0,2,0,0,15,0,2
3421,0,2,0,0,7,0,2
3423,0,2,0,0,15,0,2
3425,0,2,0,0,14,0,2
3430,0,2,0,0,23,0,2
3434,0,2,0,0,15,0,2
3436,0,2,0,0,21,0,2
3438,0,2,0,0,21,0,2
3440,0,2,0,0,1,0,2
3442,0,2,0,0,18,0,2
3445,0,2,0,0,17,0,2
3447,0,2,0,0,18,0,2
3449,0,2,0,0,14,0,2
3452,0,2,0,0,23,0,2
3454,0,2,0,0,1,0,2
3456,0,2,0,0,8,0,2
3458,0,2,0,0,16,0,2
3461,0,2,0,0,13,0,2
3463,0,2,0,0,17,0,2
3467,0,2,0,0,4,0,2
3469,0,2,0,0,6,0,2
3472,0,2,0,0,7,0,2
3474,0,2,0,0,15,0,2
3477,0,2,0,0,0,13,2
3479,0,2,0,0,0,7,2
3481,0,2,0,0,7,0,2
3484,0,2,0,0,18,0,2
3486,0,2,0,0,6,0,2
3488,0,2,0,0,21,0,2
3490,0,2,0,0,16,0,2
3493,0,2,0,0,14,0,2
3498,0,2,0,0,17,0,2
3500,0,2,0,0,6,0,2
3504,0,2,0,0,18,0,2
3506,0,2,0,0,13,0,2
3508,0,2,0,0,13,0,2
3510,0,2,0,0,8,0,2
3513,0,2,0,0,6,0,2
3515,0,2,0,0,3,0,2
3518,0,2,0,0,17,0,2
3523,0,2,0,0,15,0,2
3525,0,2,0,0,4,0,2
3527,0,2,0,0,6,0,2
3530,0,2,0,0,0,15,2
3533,0,1,0,0,9,0,1
3535,0,2,0,0,23,0,2
3537,0,2,0,0,7,0,2
3544,0,2,0,0,21,0,2
3547,0,2,0,0,7,0,2
3549,0,2,0,0,7,0,2
3553,0,2,0,0,3,0,2
3555,0,2,0,0,18,0,2
3557,0,2,0,0,15,0,2
3559,0,2,0,0,22,0,2
3561,0,2,0,0,1,0,2
3565,0,2,0,0,14,0,2
3569,0,2,0,0,23,0,2
3575,0,2,0,0,1,0,2
3577,0,2,0,0,16,0,2
3579,0,2,0,0,15,0,2
3582,0,2,0,0,3,0,2
3584,0,2,0,0,15,0,2
3586,0,2,0,0,3,0,2
3589,0,2,0,0,12,0,2
3591,0,2,0,0,7,0,2
3593,0,2,0,0,18,0,2
3595,0,2,0,0,4,0,2
3597,0,2,0,0,12,0,2
3600,0,1,0,0,20,0,1
3604,0,2,0,0,3,0,2
3606,0,2,0,0,6,0,2
3609,0,2,0,0,6,0,2
3612,0,2,0,0,22,0,2
3614,0,2,0,0,6,0,2
3621,0,2,0,0,7,0,2
3623,0,2,0,0,15,0,2
3626,0,2,0,0,16,0,2
3629,0,2,0,0,7,0,2
3631,0,2,0,0,12,0,2
3633,0,2,0,0,6,0,2
3636,0,2,0,0,17,0,2
3638,0,2,0,0,16,0,2
3640,0,2,0,0,21,0,2
3643,0,2,0,0,12,0,2
3649,0,2,0,0,4,0,2
3652,0,2,0,0,6,0,2
3655,0,2,0,0,7,0,2
3658,0,2,0,0,15,0,2
3660,0,2,0,0,12,0,2
3662,0,2,0,0,0,7,2
3665,0,2,0,0,6,0,2
3667,0,2,0,0,13,0,2
3670,0,2,0,0,3,0,2
3672,0,2,0,0,6,0,2
3674,0,2,0,0,8,0,2
3680,0,2,0,0,7,0,2
3685,0,2,0,0,15,0,2
3687,0,2,0,0,4,0,2
3689,0,2,0,0,12,0,2
3691,0,2,0,0,21,0,2
3694,0,2,0,0,13,0,2
3696,0,2,0,0,16,0,2
3698,0,2,0,0,3,0,2
3700,0,2,0,0,12,0,2
3704,0,2,0,0,1,0,2
3706,0,2,0,0,17,0,2
3708,0,2,0,0,18,0,2
3713,0,2,0,0,12,0,2
3715,0,2,0,0,16,0,2
3717,0,2,0,0,21,0,2
3721,0,2,0,0,8,0,2
3723,0,2,0,0,18,0,2
3728,0,2,0,0,7,0,2
3731,0,1,0,0,10,0,1
3736,0,2,0,0,1,0,2
3738,0,2,0,0,7,0,2
3740,0,2,0,0,12,0,2
3742,0,2,0,0,4,0,2
3744,0,2,0,0,0,12,2
3746,0,2,0,0,23,0,2
3749,0,1,0,0,10,0,1
3753,0,2,0,0,17,0,2
3755,0,2,0,0,1,0,2
3758,0,2,0,0,6,0,2
3760,0,2,0,0,17,0,2
3764,0,2,0,0,4,0,2
3768,0,2,0,0,12,0,2
3770,0,2,0,0,21,0,2
3776,0,2,0,0,21,0,2
3779,0,2,0,0,12,0,2
3782,0,2,0,0,4,0,2
3785,0,2,0,0,4,0,2
3788,0,2,0,0,6,0,2
3794,0,2,0,0,13,0,2
3797,0,2,0,0,3,0,2
3799,0,2,0,0,15,0,2
3801,0,2,0,0,14,0,2
3803,0,2,0,0,13,0,2
3805,0,2,0,0,17,0,2
3807,0,2,0,0,3,0,2
3812,0,1,0,0,19,0,1
3814,0,2,0,0,18,0,2
3816,0,2,0,0,1,0,2
3819,0,2,0,0,14,0,2
3822,0,2,0,0,15,0,2
3824,0,2,0,0,23,0,2
3827,0,2,0,0,21,0,2
3831,0,2,0,0,12,0,2
3833,0,2,0,0,12,0,2
3838,0,2,0,0,17,0,2
3843,0,2,0,0,15,0,2
3845,0,2,0,0,15,0,2
3847,0,2,0,0,4,0,2
3849,0,2,0,0,17,0,2
3853,0,2,0,0,7,0,2
3855,0,2,0,0,14,0,2
3857,0,2,0,0,0,7,2
3859,0,2,0,0,13,0,2
3864,0,2,0,0,7,0,2
3868,0,2,0,0,12,0,2
3878,0,2,0,0,0,12,2
3881,0,2,0,0,7,0,2
3883,0,2,0,0,22,0,2
3885,0,2,0,0,23,0,2
3887,0,2,0,0,12,0,2
3889,0,2,0,0,14,0,2
3891,0,2,0,0,21,0,2
3894,0,2,0,0,13,0,2
3896,0,2,0,0,8,0,2
3899,0,2,0,0,12,0,2
3901,0,2,0,0,4,0,2
3903,0,2,0,0,16,0,2
3905,0,2,0,0,4,0,2
3909,0,2,0,0,4,0,2
3911,0,2,0,0,23,0,2
3915,0,2,0,0,13,0,2
3920,0,2,0,0,18,0,2
3922,0,2,0,0,17,0,2
3927,0,2,0,0,13,0,2
3930,0,2,0,0,21,0,2
3932,0,2,0,0,1,0,2
3934,0,2,0,0,16,0,2
3936,0,2,0,0,15,0,2
3938,0,2,0,0,7,0,2
3940,0,2,0,0,13,0,2
3951,0,2,0,0,16,0,2
3953,0,2,0,0,16,0,2
3955,0,2,0,0,8,0,2
3957,0,2,0,0,15,0,2
3959,0,2,0,0,16,0,2
3961,0,2,0,0,21,0,2
3964,0,2,0,0,18,0,2
3971,0,2,0,0,3,0,2
3973,0,2,0,0,15,0,2
3975,0,2,0,0,14,0,2
3977,0,2,0,0,4,0,2
3979,0,2,0,0,7,0,2
3981,0,2,0,0,14,0,2
3983,0,2,0,0,12,0,2
3985,0,2,0,0,18,0,2
3987,0,2,0,0,22,0,2
3990,0,2,0,0,0,18,2
3993,0,2,0,0,3,0,2
3995,0,2,0,0,7,0,2
3997,0,2,0,0,18,0,2
4003,0,2,0,0,1,0,2
4005,0,2,0,0,18,0,2
4008,0,2,0,0,4,0,2
4011,0,2,0,0,13,0,2
4015,0,2,0,0,22,0,2
4018,0,2,0,0,4,0,2
4022,0,2,0,0,23,0,2
4024,0,2,0,0,21,0,2
4026,0,2,0,0,17,0,2
4029,0,2,0,0,23,0,2
4031,0,2,0,0,16,0,2
4033,0,2,0,0,6,0,2
4038,0,2,0,0,6,0,2
4041,0,2,0,0,4,0,2
4048,0,2,0,0,3,0,2
4050,0,2,0,0,1,0,2
4052,0,2,0,0,15,0,2
4054,0,2,0,0,0,22,2
4059,0,2,0,0,1,0,2
4061,0,2,0,0,18,0,2
4064,0,2,0,0,4,0,2
4067,0,1,0,0,10,0,1
4070,0,2,0,0,3,0,2
4073,0,2,0,0,0,21,2
4075,0,2,0,0,16,0,2
4078,0,1,0,0,10,0,1
4080,0,2,0,0,0,12,2
4082,0,2,0,0,1,0,2
4084,0,2,0,0,23,0,2
4086,0,2,0,0,7,0,2
4088,0,2,0,0,15,0,2
4090,0,2,0,0,14,0,2
4092,0,2,0,0,14,0,2
4097,0,2,0,0,23,0,2
4100,0,2,0,0,13,0,2
4103,0,2,0,0,7,0,2
4105,0,2,0,0,13,0,2
4110,0,2,0,0,12,0,2
4112,0,2,0,0,15,0,2
4116,0,2,0,0,21,0,2
4118,0,2,0,0,1,0,2
4121,0,1,0,0,19,0,1
4123,0,2,0,0,13,0,2
4125,0,2,0,0,0,3,2
4127,0,2,0,0,18,0,2
4132,0,1,0,0,20,0,1
4138,0,1,0,0,19,0,1
4143,0,2,0,0,22,0,2
4145,0,2,0,0,21,0,2
4147,0,2,0,0,13,0,2
4150,0,2,0,0,21,0,2
4155,0,2,0,0,4,0,2
4158,0,2,0,0,22,0,2
4161,0,2,0,0,21,0,2
4163,0,2,0,0,23,0,2
4165,0,2,0,0,3,0,2
4168,0,2,0,0,6,0,2
4171,0,2,0,0,13,0,2
4174,0,2,0,0,8,0,2
4179,0,2,0,0,6,0,2
4181,0,2,0,0,15,0,2
4183,0,2,0,0,22,0,2
4187,0,2,0,0,3,0,2
4190,0,2,0,0,17,0,2
4192,0,2,0,0,16,0,2
4195,0,2,0,0,7,0,2
4197,0,2,0,0,15,0,2
4200,0,2,0,0,6,0,2
4202,0,2,0,0,6,0,2
4204,0,2,0,0,15,0,2
4206,0,2,0,0,21,0,2
4210,0,2,0,0,8,0,2
4212,0,2,0,0,12,0,2
4217,0,2,0,0,18,0,2
4219,0,2,0,0,6,0,2
4221,0,2,0,0,14,0,2
4223,0,2,0,0,21,0,2
4225,0,2,0,0,22,0,2
4227,0,2,0,0,15,0,2
4229,0,2,0,0,14,0,2
4234,0,2,0,0,21,0,2
4237,0,2,0,0,16,0,2
4240,0,2,0,0,22,0,2
4242,0,2,0,0,1,0,2
4244,0,2,0,0,21,0,2
4246,0,2,0,0,4,0,2
4248,0,2,0,0,4,0,2
4250,0,2,0,0,22,0,2
4252,0,2,0,0,12,0,2
4255,0,2,0,0,14,0,2
4257,0,2,0,0,22,0,2
4259,0,2,0,0,3,0,2
4263,0,2,0,0,12,0,2
4266,0,2,0,0,23,0,2
4273,0,2,0,0,4,0,2
4275,0,2,0,0,4,0,2
4277,0,2,0,0,13,0,2
4279,0,2,0,0,22,0,2
4282,0,2,0,0,17,0,2
4284,0,2,0,0,13,0,2
4288,0,2,0,0,18,0,2
4290,0,2,0,0,21,0,2
4293,0,2,0,0,12,0,2
4295,0,2,0,0,14,0,2
4299,0,2,0,0,23,0,2
4301,0,2,0,0,22,0,2
4303,0,2,0,0,13,0,2
4306,0,2,0,0,3,0,2
4308,0,2,0,0,17,0,2
4311,0,2,0,0,1,0,2
4314,0,2,0,0,22,0,2
4316,0,2,0,0,17,0,2
4318,0,2,0,0,13,0,2
4320,0,2,0,0,15,0,2
4322,0,2,0,0,21,0,2
4327,0,2,0,0,8,0,2
4332,0,2,0,0,13,0,2
4335,0,2,0,0,1,0,2
4337,0,2,0,0,23,0,2
4339,0,2,0,0,1,0,2
4341,0,2,0,0,8,0,2
4343,0,2,0,0,23,0,2
4345,0,2,0,0,15,0,2
4347,0,2,0,0,22,0,2
4349,0,2,0,0,18,0,2
4353,0,1,0,0,10,0,1
4356,0,2,0,0,3,0,2
4359,0,2,0,0,16,0,2
4361,0,2,0,0,7,0,2
4363,0,2,0,0,14,0,2
4365,0,2,0,0,8,0,2
4367,0,2,0,0,1,0,2
4369,0,2,0,0,12,0,2
4371,0,2,0,0,23,0,2
4373,0,2,0,0,23,0,2
4376,0,2,0,0,21,0,2
4378,0,2,0,0,4,0,2
4380,0,2,0,0,21,0,2
4382,0,2,0,0,22,0,2
4384,0,2,0,0,21,0,2
4386,0,2,0,0,7,0,2
4392,0,2,0,0,6,0,2
4394,0,2,0,0,8,0,2
4396,0,2,0,0,18,0,2
4398,0,2,0,0,8,0,2
4402,0,2,0,0,6,0,2
4404,0,2,0,0,16,0,2
4411,0,1,0,0,20,0,1
4413,0,2,0,0,21,0,2
4415,0,2,0,0,15,0,2
4417,0,2,0,0,16,0,2
4419,0,2,0,0,14,0,2
4423,0,2,0,0,17,0,2
4426,0,2,0,0,4,0,2
4428,0,2,0,0,0,17,2
4430,0,2,0,0,7,0,2
4432,0,2,0,0,13,0,2
4434,0,2,0,0,4,0,2
4436,0,2,0,0,0,4,2
4438,0,2,0,0,7,0,2
4441,0,2,0,0,7,0,2
4444,0,2,0,0,14,0,2
4448,0,1,0,0,9,0,1
4450,0,2,0,0,18,0,2
4452,0,2,0,0,1,0,2
4454,0,2,0,0,13,0,2
4456,0,2,0,0,1,0,2
4458,0,2,0,0,21,0,2
4461,0,1,0,0,20,0,1
4463,0,2,0,0,18,0,2
4466,0,2,0,0,14,0,2
4469,0,2,0,0,15,0,2
4471,0,2,0,0,8,0,2
4474,0,2,0,0,7,0,2
4476,0,2,0,0,21,0,2
4478,0,2,0,0,17,0,2
4482,0,2,0,0,3,0,2
4488,0,2,0,0,8,0,2
4491,0,2,0,0,6,0,2
4494,0,2,0,0,18,0,2
4496,0,2,0,0,12,0,2
4501,0,2,0,0,7,0,2
4504,0,2,0,0,7,0,2
4511,0,2,0,0,21,0,2
4513,0,2,0,0,6,0,2
4515,0,2,0,0,3,0,2
4518,0,2,0,0,13,0,2
4521,0,2,0,0,15,0,2
4525,0,2,0,0,14,0,2
4528,0,2,0,0,3,0,2
4531,0,2,0,0,14,0,2
4533,0,2,0,0,14,0,2
4536,0,2,0,0,18,0,2
4541,0,2,0,0,14,0,2
4543,0,2,0,0,4,0,2
4545,0,2,0,0,8,0,2
4547,0,2,0,0,15,0,2
4550,0,2,0,0,6,0,2
4552,0,2,0,0,4,0,2
4554,0,2,0,0,4,0,2
4557,0,2,0,0,8,0,2
4560,0,2,0,0,1,0,2
4562,0,2,0,0,13,0,2
4565,0,2,0,0,17,0,2
4571,0,2,0,0,22,0,2
4573,0,2,0,0,1,0,2
4575,0,2,0,0,13,0,2
4578,0,2,0,0,22,0,2
4583,0,2,0,0,14,0,2
4587,0,2,0,0,8,0,2
4589,0,2,0,0,1,0,2
4591,0,2,0,0,1,0,2
4593,0,2,0,0,12,0,2
4595,0,2,0,0,13,0,2
4601,0,2,0,0,14,0,2
4605,0,2,0,0,18,0,2
4607,0,2,0,0,6,0,2
4611,0,1,0,0,19,0,1
4615,0,2,0,0,21,0,2
4620,0,2,0,0,16,0,2
4622,0,2,0,0,4,0,2
4624,0,2,0,0,3,0,2
4629,0,2,0,0,14,0,2
4631,0,2,0,0,22,0,2
4633,0,2,0,0,8,0,2
4635,0,2,0,0,13,0,2
4639,0,2,0,0,21,0,2
4643,0,2,0,0,21,0,2
4645,0,2,0,0,13,0,2
4647,0,2,0,0,12,0,2
4649,0,2,0,0,12,0,2
4652,0,2,0,0,15,0,2
4654,0,2,0,0,23,0,2
4658,0,2,0,0,18,0,2
4661,0,2,0,0,13,0,2
4664,0,2,0,0,7,0,2
4668,0,2,0,0,23,0,2
4670,0,2,0,0,22,0,2
4673,0,2,0,0,16,0,2
4675,0,2,0,0,4,0,2
4680,0,2,0,0,14,0,2
4682,0,2,0,0,15,0,2
4684,0,2,0,0,18,0,2
4686,0,2,0,0,0,16,2
4690,0,2,0,0,1,0,2
4694,0,1,0,0,20,0,1
4697,0,2,0,0,4,0,2
4699,0,2,0,0,3,0,2
4701,0,2,0,0,13,0,2
4703,0,2,0,0,15,0,2
4706,0,2,0,0,8,0,2
4712,0,2,0,0,12,0,2
4714,0,2,0,0,12,0,2
4717,0,2,0,0,16,0,2
4719,0,2,0,0,1,0,2
4721,0,2,0,0,16,0,2
4723,0,2,0,0,3,0,2
4725,0,2,0,0,16,0,2
4727,0,2,0,0,14,0,2
4729,0,2,0,0,12,0,2
4732,0,2,0,0,1,0,2
4735,0,2,0,0,1,0,2
4737,0,2,0,0,13,0,2
4739,0,2,0,0,6,0,2
4741,0,2,0,0,1,0,2
4743,0,2,0,0,4,0,2
4745,0,2,0,0,8,0,2
4747,0,2,0,0,22,0,2
4749,0,2,0,0,14,0,2
4751,0,2,0,0,8,0,2
4753,0,2,0,0,4,0,2
4757,0,2,0,0,18,0,2
4761,0,2,0,0,7,0,2
4763,0,2,0,0,23,0,2
4765,0,2,0,0,18,0,2
4767,0,2,0,0,7,0,2
4771,0,2,0,0,15,0,2
4774,0,2,0,0,4,0,2
4779,0,2,0,0,18,0,2
4781,0,2,0,0,12,0,2
4787,0,2,0,0,17,0,2
4789,0,2,0,0,12,0,2
4791,0,2,0,0,13,0,2
4794,0,1,0,0,9,0,1
4797,0,2,0,0,23,0,2
4799,0,2,0,0,7,0,2
4801,0,2,0,0,22,0,2
4803,0,2,0,0,12,0,2
4807,0,2,0,0,17,0,2
4810,0,1,0,0,19,0,1
4812,0,2,0,0,12,0,2
4814,0,2,0,0,16,0,2
4817,0,2,0,0,12,0,2
4820,0,2,0,0,18,0,2
4824,0,2,0,0,3,0,2
4826,0,2,0,0,22,0,2
4828,0,2,0,0,1,0,2
4830,0,2,0,0,8,0,2
4833,0,2,0,0,21,0,2
4836,0,2,0,0,23,0,2
4841,0,2,0,0,3,0,2
4843,0,2,0,0,17,0,2
4846,0,2,0,0,6,0,2
4848,0,2,0,0,7,0,2
4850,0,2,0,0,6,0,2
4854,0,2,0,0,17,0,2
4857,0,1,0,0,9,0,1
4859,0,2,0,0,6,0,2
4861,0,2,0,0,6,0,2
4863,0,2,0,0,8,0,2
4865,0,2,0,0,6,0,2
4868,0,2,0,0,21,0,2
4870,0,2,0,0,13,0,2
4876,0,2,0,0,16,0,2
4880,0,2,0,0,21,0,2
4882,0,2,0,0,14,0,2
4884,0,2,0,0,4,0,2
4889,0,2,0,0,3,0,2
4891,0,2,0,0,4,0,2
4894,0,2,0,0,23,0,2
4900,0,2,0,0,7,0,2
4902,0,2,0,0,14,0,2
4904,0,2,0,0,23,0,2
4906,0,2,0,0,16,0,2
4908,0,2,0,0,4,0,2
